round,accuracy,auc,f1-score,loss,precision,recall
1,0.1650485436893204,0.31388588303586,0.15567213725901374,1.4159159706634226,0.26464140306921397,0.1650485436893204
2,0.1650485436893204,0.313956246109319,0.15567213725901374,1.415915409338127,0.26464140306921397,0.1650485436893204
3,0.1650485436893204,0.31382869508891087,0.15567213725901374,1.4159186222020863,0.26464140306921397,0.1650485436893204
4,0.1650485436893204,0.31382869508891087,0.15567213725901374,1.4159198467013905,0.26464140306921397,0.1650485436893204
5,0.1650485436893204,0.313956246109319,0.15567213725901374,1.4159166685585838,0.26464140306921397,0.1650485436893204
6,0.1650485436893204,0.3137583320154517,0.15567213725901374,1.4159103863447615,0.26464140306921397,0.1650485436893204
7,0.1650485436893204,0.3137238254592062,0.15567213725901374,1.4159203339548945,0.26464140306921397,0.1650485436893204
8,0.1650485436893204,0.3137583320154517,0.15567213725901374,1.4159164833791047,0.26464140306921397,0.1650485436893204
9,0.1650485436893204,0.31382869508891087,0.15567213725901374,1.4159089164826477,0.26464140306921397,0.1650485436893204
10,0.1650485436893204,0.31401343405626814,0.15567213725901374,1.415906165410014,0.26464140306921397,0.1650485436893204
11,0.1650485436893204,0.3140492905734816,0.15567213725901374,1.4158918880721898,0.26464140306921397,0.1650485436893204
12,0.1650485436893204,0.3137583320154517,0.15567213725901374,1.4158992802055137,0.26464140306921397,0.1650485436893204
13,0.1650485436893204,0.3137583320154517,0.15567213725901374,1.4159016099948327,0.26464140306921397,0.1650485436893204
14,0.1650485436893204,0.3139217395530733,0.15567213725901374,1.4158942421663154,0.26464140306921397,0.1650485436893204
15,0.1650485436893204,0.31408379712972717,0.15567213725901374,1.4158935245958346,0.26464140306921397,0.1650485436893204
16,0.1650485436893204,0.313956246109319,0.15567213725901374,1.4158853049417144,0.26464140306921397,0.1650485436893204
17,0.1650485436893204,0.3139114768114538,0.15567213725901374,1.4159037661783904,0.26464140306921397,0.1650485436893204
18,0.1650485436893204,0.313956246109319,0.15567213725901374,1.4158946159973884,0.26464140306921397,0.1650485436893204
19,0.1650485436893204,0.31393065233372525,0.15567213725901374,1.415890570983146,0.26464140306921397,0.1650485436893204
20,0.1650485436893204,0.3138602892602662,0.15567213725901374,1.4158987744340619,0.26464140306921397,0.1650485436893204
21,0.1650485436893204,0.31390505855813144,0.15567213725901374,1.4159005290096245,0.26464140306921397,0.1650485436893204
22,0.1650485436893204,0.31393065233372525,0.15567213725901374,1.4158765471097334,0.26464140306921397,0.1650485436893204
