round,accuracy,auc,f1-score,loss,precision,recall
1,0.9320388349514563,0.950817433853148,0.9283510197937834,0.9096761253273603,0.933252427184466,0.9320388349514563
2,0.9611650485436893,0.9709587698392431,0.9555717618476038,0.4865792133275745,0.9640367604898821,0.9611650485436893
3,0.9514563106796117,0.9574039136539135,0.9460116762893913,0.4691752820339018,0.956099620092866,0.9514563106796117
4,0.9320388349514563,0.9739110505834303,0.930767883881563,0.47245149936490843,0.949349140392682,0.9320388349514563
5,0.9563106796116505,0.957973394970299,0.9506746812649628,0.46389864457463753,0.9595629149238266,0.9563106796116505
6,0.9563106796116505,0.9523006192649048,0.9509684765452324,0.47023635061041824,0.9605734656589217,0.9563106796116505
7,0.9660194174757282,0.9532136380350664,0.9606523399149122,0.45269238485873325,0.962431405656395,0.9660194174757282
8,0.9660194174757282,0.96373361998362,0.960136674350703,0.44660364684549353,0.9675284930350359,0.9660194174757282
9,0.9660194174757282,0.9569654766083335,0.960136674350703,0.4461402129201056,0.9675284930350359,0.9660194174757282
10,0.9660194174757282,0.9642136338564912,0.960136674350703,0.44837449997374157,0.9675284930350359,0.9660194174757282
11,0.970873786407767,0.9800957729529158,0.9649560795191864,0.45216724074002607,0.9721401435204726,0.970873786407767
12,0.9660194174757282,0.9673604146818432,0.960136674350703,0.4730127204969091,0.9675284930350359,0.9660194174757282
13,0.9514563106796117,0.9589777741563458,0.9460116762893913,0.48060552645655513,0.956099620092866,0.9514563106796117
14,0.9611650485436893,0.9676360962075248,0.9553797335350734,0.4670487636501349,0.9633560473577358,0.9611650485436893
15,0.9660194174757282,0.9694877275234418,0.960136674350703,0.4589406084088446,0.9675284930350359,0.9660194174757282
16,0.9660194174757282,0.967701177522606,0.960136674350703,0.4490814599597338,0.9675284930350359,0.9660194174757282
17,0.970873786407767,0.9695250213107357,0.9649560795191864,0.4288831732226807,0.9721401435204726,0.970873786407767
18,0.970873786407767,0.9566776772133917,0.9649560795191864,0.44452240686972166,0.9721401435204726,0.970873786407767
19,0.9466019417475728,0.9506550961908105,0.9413815108341823,0.48648688746887503,0.9529249331644856,0.9466019417475728
20,0.9660194174757282,0.9349101188386905,0.960136674350703,0.45310519331867255,0.9675284930350359,0.9660194174757282
21,0.970873786407767,0.9410669366026508,0.9649560795191864,0.45124627751054114,0.9721401435204726,0.970873786407767
